wavelength,"(17, 62)","(21, 59)","(26, 56)","(29, 53)","(31, 49)","(34, 45)","(38, 42)","(41, 38)","(44, 35)","(47, 31)","(49, 26)","(53, 23)","(58, 18)","(62, 12)","(66, 8)","(22, 67)","(26, 64)","(31, 60)","(35, 57)","(36, 53)","(40, 50)","(43, 47)","(46, 43)","(49, 40)","(54, 36)","(57, 31)","(61, 28)","(65, 23)","(68, 17)","(73, 13)","(30, 73)","(33, 69)","(37, 65)","(40, 62)","(43, 59)","(46, 55)","(49, 50)","(52, 47)","(57, 45)","(59, 40)","(63, 36)","(66, 32)","(70, 28)","(73, 22)","(78, 18)","(34, 77)","(39, 74)","(42, 69)","(45, 66)","(49, 63)","(52, 59)","(55, 56)","(58, 53)","(61, 48)","(66, 45)","(68, 40)","(71, 35)","(75, 32)","(79, 26)","(84, 22)","(39, 81)","(43, 77)","(46, 73)","(49, 70)","(53, 67)","(56, 62)","(60, 59)","(63, 56)","(66, 52)","(71, 48)","(73, 44)","(77, 40)","(81, 34)","(84, 29)","(87, 24)","(68, 79)","(68, 79)","(68, 79)","(68, 79)","(68, 79)","(68, 79)"
846.963,0.174255,0.398564,0.408988,0.161389,0.135474,0.231854,0.166639,0.148282,0.11027,0.196774,0.192901,0.146058,0.144976,0.183882,0.222014,0.162879,0.189333,0.170236,0.158646,0.176528,0.17116,0.168836,0.23556,0.187137,0.0843715,0.21545,0.179671,0.170358,0.188614,0.152861,0.16235,0.174023,0.209348,0.119157,0.160525,0.3706,0.168893,0.140281,0.283237,0.354506,0.177458,0.114338,0.198652,0.204514,0.281835,0.201874,0.272413,0.13698,0.231206,0.20272,0.27952,0.0927015,0.174134,0.121385,0.134576,0.20806,0.184017,0.175791,0.246095,0.165103,0.185413,0.278928,0.209636,0.19968,0.197321,0.184244,0.201391,0.251101,0.244256,0.258066,0.270023,0.254751,0.243629,0.235888,0.266228,0,0,0,0,0,0
849.198,0.174464,0.390752,0.405893,0.161197,0.135127,0.237066,0.189781,0.15163,0.114922,0.177459,0.183409,0.157606,0.144864,0.198511,0.22438,0.148716,0.177166,0.162808,0.152876,0.166248,0.17437,0.163363,0.21949,0.184732,0.0823769,0.226684,0.199302,0.167766,0.198177,0.160418,0.153639,0.19346,0.206955,0.114423,0.183892,0.373938,0.173441,0.14252,0.273404,0.374715,0.178104,0.12487,0.200325,0.191256,0.288076,0.181808,0.247873,0.173385,0.258705,0.207815,0.284038,0.0942283,0.141986,0.120354,0.131726,0.195334,0.197104,0.175483,0.256215,0.152235,0.181899,0.277806,0.225833,0.220834,0.183929,0.192213,0.21472,0.233724,0.247448,0.248882,0.25999,0.242315,0.209486,0.250354,0.241689,0,0,0,0,0,0
851.432,0.149088,0.3823,0.397947,0.148254,0.147776,0.24527,0.180563,0.161775,0.104041,0.172599,0.21524,0.145864,0.140893,0.17497,0.228434,0.148873,0.201297,0.156493,0.133626,0.149824,0.170607,0.153847,0.25275,0.178229,0.0793021,0.229391,0.187064,0.189264,0.196662,0.164948,0.156116,0.187193,0.199507,0.113471,0.178485,0.35911,0.158686,0.136729,0.264479,0.367828,0.169107,0.127628,0.212328,0.187421,0.269868,0.182405,0.273055,0.146973,0.247413,0.20268,0.292549,0.102004,0.17437,0.136792,0.140895,0.20237,0.199357,0.181456,0.259212,0.17541,0.187271,0.296018,0.21778,0.205173,0.188511,0.204833,0.196605,0.267237,0.240947,0.258962,0.271111,0.258857,0.237401,0.260137,0.242756,0,0,0,0,0,0
853.666,0.153297,0.391611,0.392597,0.146074,0.140425,0.222681,0.16695,0.157857,0.110049,0.182271,0.18749,0.145059,0.157935,0.187512,0.228144,0.136007,0.197654,0.173541,0.161209,0.167461,0.17338,0.170278,0.234421,0.190933,0.0832184,0.23366,0.19369,0.1741,0.190268,0.150012,0.150766,0.189769,0.194505,0.119832,0.167762,0.358767,0.164383,0.147489,0.284834,0.383152,0.162531,0.141782,0.201945,0.197061,0.259481,0.192525,0.253204,0.170817,0.232563,0.200974,0.289973,0.0928013,0.151718,0.11586,0.145452,0.208478,0.19886,0.180877,0.260099,0.173156,0.170592,0.285204,0.212799,0.211872,0.194168,0.197602,0.212813,0.241002,0.255433,0.266449,0.256174,0.249564,0.230913,0.235751,0.2596,0,0,0,0,0,0
855.901,0.150792,0.371022,0.399624,0.141076,0.147465,0.235713,0.18224,0.156457,0.118203,0.169171,0.199485,0.158782,0.16288,0.185555,0.234028,0.14219,0.189041,0.167986,0.146533,0.153595,0.175194,0.148816,0.250461,0.200054,0.0931362,0.23417,0.196425,0.174227,0.189549,0.146357,0.153569,0.194458,0.200702,0.117715,0.169789,0.382844,0.167881,0.148345,0.264599,0.363876,0.172326,0.130465,0.19143,0.18027,0.279805,0.181157,0.250264,0.165206,0.241886,0.191436,0.280545,0.102663,0.169425,0.119931,0.133272,0.215112,0.195038,0.166719,0.26301,0.161794,0.183025,0.300098,0.216545,0.208689,0.189836,0.201719,0.218562,0.266279,0.282951,0.275147,0.272455,0.25901,0.23233,0.241167,0.258734,0,0,0,0,0,0
858.135,0.180767,0.390305,0.375625,0.148965,0.146817,0.24099,0.181811,0.16111,0.109202,0.169813,0.195803,0.156892,0.133749,0.181596,0.235899,0.16541,0.199813,0.164983,0.145653,0.165628,0.174227,0.15652,0.24367,0.199613,0.0924831,0.223678,0.183977,0.18882,0.191601,0.163795,0.160995,0.202014,0.198475,0.112856,0.160103,0.361605,0.170433,0.153431,0.274358,0.369451,0.168395,0.130103,0.188106,0.203514,0.282017,0.196504,0.255394,0.169367,0.240329,0.2137,0.281778,0.0934671,0.1582,0.138043,0.141158,0.198437,0.206467,0.17366,0.254611,0.169474,0.182252,0.267188,0.200272,0.205015,0.172749,0.202028,0.212563,0.233909,0.239823,0.251584,0.263891,0.274312,0.244741,0.257828,0.252451,0,0,0,0,0,0
860.37,0.186595,0.378286,0.409303,0.162472,0.119808,0.235219,0.188683,0.165757,0.112047,0.162785,0.204327,0.163629,0.134155,0.178591,0.211762,0.151619,0.197525,0.167487,0.154075,0.16815,0.176915,0.159522,0.246455,0.196058,0.089003,0.225773,0.185318,0.195307,0.192327,0.144764,0.16887,0.190874,0.203393,0.105536,0.184281,0.370296,0.168253,0.152224,0.276384,0.366482,0.177944,0.12836,0.213604,0.194361,0.280207,0.193589,0.243885,0.171865,0.241145,0.210688,0.2742,0.106989,0.15575,0.139954,0.149166,0.210815,0.211096,0.176168,0.259615,0.192714,0.199015,0.269353,0.206578,0.216342,0.185283,0.191475,0.209231,0.24656,0.252288,0.253174,0.263403,0.246663,0.219923,0.249696,0.254828,0,0,0,0,0,0
862.604,0.16918,0.378506,0.382349,0.159112,0.140915,0.235643,0.186381,0.176959,0.111399,0.175149,0.21124,0.16278,0.144159,0.179263,0.231376,0.13886,0.198082,0.180749,0.165083,0.155272,0.176664,0.171779,0.249967,0.199997,0.0947135,0.220514,0.190799,0.175178,0.200244,0.17732,0.16226,0.190925,0.183976,0.115576,0.1676,0.359844,0.160571,0.160022,0.279852,0.375735,0.179813,0.141654,0.21302,0.192215,0.283639,0.200835,0.246474,0.152218,0.247325,0.204503,0.281385,0.100963,0.157688,0.122193,0.150378,0.214315,0.195202,0.178464,0.250703,0.161352,0.183031,0.294303,0.210518,0.194539,0.193935,0.202604,0.19892,0.259714,0.246646,0.236255,0.263377,0.257832,0.236677,0.230043,0.254064,0,0,0,0,0,0
864.839,0.135395,0.395297,0.401387,0.141548,0.136983,0.253097,0.178855,0.154796,0.123784,0.166505,0.211231,0.165629,0.144676,0.192359,0.212266,0.14223,0.204679,0.168358,0.146471,0.1534,0.166861,0.167227,0.240194,0.17731,0.0921133,0.220248,0.186077,0.201594,0.200666,0.145384,0.165166,0.198786,0.195479,0.129,0.15861,0.38422,0.158127,0.152379,0.271206,0.373688,0.175844,0.121087,0.197255,0.19746,0.283765,0.174708,0.271224,0.154262,0.260702,0.208967,0.289067,0.105699,0.160379,0.122466,0.135776,0.222362,0.1999,0.189053,0.259049,0.170812,0.204375,0.273419,0.214588,0.194385,0.202407,0.194734,0.235224,0.250906,0.232332,0.257517,0.250269,0.257098,0.239558,0.258067,0.252458,0,0,0,0,0,0
867.073,0.175485,0.377298,0.37891,0.161193,0.149855,0.228429,0.178091,0.165858,0.107134,0.173642,0.222881,0.188534,0.157598,0.194263,0.242249,0.16538,0.205384,0.176256,0.148263,0.168172,0.188583,0.174116,0.242182,0.172591,0.0817901,0.240557,0.173912,0.184503,0.199312,0.158839,0.159086,0.176787,0.190798,0.116948,0.149062,0.378068,0.158772,0.145736,0.289756,0.361372,0.190218,0.12953,0.194002,0.205239,0.282024,0.168467,0.253091,0.14817,0.228209,0.198077,0.29312,0.0973286,0.164997,0.122105,0.137586,0.199876,0.208637,0.178322,0.274008,0.156562,0.178486,0.269117,0.209979,0.211291,0.175828,0.200185,0.212673,0.242902,0.23811,0.257421,0.264358,0.260986,0.247785,0.262515,0.273465,0,0,0,0,0,0
869.307,0.172732,0.388039,0.383016,0.152135,0.145728,0.244102,0.182432,0.147698,0.114703,0.172146,0.201183,0.158775,0.147944,0.188992,0.233019,0.152814,0.196755,0.162559,0.149768,0.156683,0.179803,0.159535,0.244437,0.192927,0.0938733,0.210923,0.185166,0.204371,0.193512,0.16225,0.151517,0.172453,0.181946,0.129791,0.159163,0.359106,0.179223,0.147157,0.259264,0.357938,0.172339,0.127614,0.187369,0.212919,0.286605,0.173439,0.256061,0.172732,0.238683,0.194781,0.282707,0.0890034,0.153422,0.125915,0.134021,0.210817,0.203641,0.187409,0.246783,0.166318,0.191102,0.285316,0.207245,0.19315,0.190231,0.204203,0.214097,0.274627,0.244196,0.250071,0.269195,0.230687,0.226143,0.250558,0.272861,0,0,0,0,0,0
871.542,0.181193,0.398522,0.394094,0.149212,0.158923,0.225296,0.1667,0.159282,0.119943,0.192077,0.211174,0.171686,0.142716,0.185264,0.243153,0.165573,0.205195,0.172907,0.16852,0.172822,0.161644,0.16797,0.253052,0.191347,0.0874752,0.228102,0.189251,0.181182,0.180515,0.165231,0.161037,0.186154,0.195293,0.123448,0.178293,0.377452,0.167714,0.155244,0.275485,0.357779,0.180758,0.126887,0.203064,0.208255,0.295977,0.191688,0.255793,0.176229,0.257186,0.205147,0.288259,0.0870392,0.173636,0.118831,0.138517,0.219412,0.176387,0.175788,0.270511,0.176932,0.183267,0.293506,0.190668,0.201115,0.186728,0.221519,0.227047,0.247907,0.256578,0.265892,0.263002,0.23953,0.219543,0.247717,0.275861,0,0,0,0,0,0
873.776,0.169579,0.393753,0.408951,0.150017,0.155739,0.251947,0.179474,0.153074,0.10128,0.158985,0.202888,0.153813,0.153436,0.19015,0.242831,0.158941,0.182968,0.200205,0.156184,0.156201,0.169942,0.156715,0.247694,0.18465,0.0947302,0.233781,0.200545,0.185325,0.203693,0.145019,0.148978,0.188838,0.18756,0.126665,0.16215,0.364408,0.179322,0.153425,0.279878,0.351471,0.18758,0.115948,0.223845,0.204678,0.293141,0.201296,0.280929,0.159053,0.242077,0.198901,0.268465,0.108179,0.154075,0.127929,0.139602,0.207992,0.221595,0.186664,0.293235,0.17384,0.178153,0.277909,0.214344,0.224943,0.19427,0.222813,0.224265,0.235793,0.22677,0.265536,0.264794,0.234087,0.227539,0.247211,0.260378,0,0,0,0,0,0
876.011,0.169323,0.39775,0.383127,0.134725,0.151356,0.217813,0.19368,0.175913,0.123141,0.178145,0.201105,0.170691,0.160788,0.20178,0.228145,0.137219,0.199823,0.170318,0.177828,0.174627,0.167196,0.179605,0.256226,0.190412,0.0865153,0.233991,0.192903,0.199111,0.188681,0.164379,0.160281,0.196653,0.19079,0.120063,0.17339,0.376931,0.166368,0.152092,0.290924,0.351386,0.183464,0.135956,0.203634,0.187437,0.28218,0.178495,0.267031,0.163143,0.222399,0.205989,0.263731,0.102605,0.162612,0.129304,0.14191,0.2127,0.20856,0.178043,0.264179,0.161754,0.193081,0.281654,0.213154,0.205248,0.189749,0.200485,0.222335,0.263037,0.277415,0.24108,0.269169,0.25387,0.231515,0.230403,0.255473,0,0,0,0,0,0
878.245,0.193719,0.401165,0.386862,0.15038,0.154963,0.237217,0.1847,0.159749,0.112131,0.184237,0.229192,0.163025,0.166956,0.172053,0.247205,0.159121,0.189004,0.197591,0.154631,0.181161,0.173391,0.167927,0.260052,0.196898,0.098282,0.226694,0.187503,0.189691,0.213876,0.165462,0.170576,0.202679,0.198792,0.135565,0.172069,0.364473,0.180395,0.145558,0.29647,0.370851,0.18222,0.130394,0.212374,0.198426,0.288151,0.199281,0.255626,0.169194,0.2475,0.204143,0.29857,0.109046,0.171204,0.141489,0.150537,0.198228,0.221861,0.172273,0.250512,0.142185,0.176442,0.283978,0.207127,0.228512,0.202732,0.215474,0.215234,0.279161,0.240323,0.251231,0.26784,0.245851,0.22876,0.272648,0.260268,0,0,0,0,0,0
880.48,0.176824,0.391539,0.380293,0.174159,0.147362,0.249035,0.167988,0.150573,0.111601,0.183258,0.211487,0.165778,0.141701,0.207798,0.241205,0.158917,0.210838,0.187279,0.159323,0.175577,0.180531,0.170695,0.247891,0.199559,0.0877572,0.259825,0.188879,0.190242,0.204193,0.167656,0.167889,0.201312,0.201546,0.124191,0.192248,0.391195,0.165384,0.151601,0.257849,0.338281,0.179398,0.119697,0.205813,0.204967,0.309027,0.187339,0.260104,0.183519,0.236257,0.207104,0.288811,0.102973,0.158623,0.13353,0.157372,0.194928,0.200031,0.188289,0.293569,0.171056,0.188076,0.297439,0.198593,0.213933,0.185593,0.197098,0.197941,0.248608,0.245109,0.258403,0.264919,0.244343,0.226824,0.265316,0.26021,0,0,0,0,0,0
882.714,0.180781,0.362862,0.39057,0.16296,0.14694,0.252852,0.187151,0.154615,0.10684,0.180684,0.193601,0.152913,0.158904,0.202587,0.249518,0.142925,0.208082,0.18321,0.151736,0.157556,0.178755,0.159263,0.256542,0.203551,0.0865021,0.227752,0.187912,0.184085,0.207374,0.161721,0.161632,0.193395,0.194935,0.132269,0.191537,0.365525,0.179844,0.145714,0.291351,0.35623,0.189646,0.124827,0.204514,0.187169,0.290513,0.188077,0.266813,0.160468,0.255694,0.196412,0.313655,0.101603,0.175141,0.130722,0.133104,0.213604,0.217093,0.198111,0.26305,0.163447,0.184715,0.277224,0.205207,0.216456,0.189326,0.228193,0.20681,0.278407,0.231323,0.236772,0.256569,0.247718,0.237665,0.256954,0.250064,0,0,0,0,0,0
884.948,0.17954,0.384595,0.400985,0.154099,0.137306,0.244714,0.198776,0.173986,0.118889,0.181281,0.223856,0.164954,0.15025,0.19837,0.233774,0.154377,0.190048,0.190525,0.165743,0.161019,0.174665,0.174183,0.261419,0.194689,0.0931166,0.250857,0.193759,0.184254,0.202176,0.164641,0.169327,0.168258,0.193404,0.126823,0.165095,0.369457,0.149729,0.154999,0.261894,0.368153,0.176668,0.124857,0.212614,0.199907,0.275418,0.193229,0.264599,0.164641,0.244394,0.196078,0.286008,0.0951074,0.169563,0.148254,0.154522,0.242794,0.209035,0.186654,0.251965,0.16661,0.202905,0.286191,0.210969,0.206669,0.179613,0.195063,0.217399,0.247238,0.236426,0.252544,0.274754,0.266271,0.234602,0.230188,0.25031,0,0,0,0,0,0
887.183,0.161942,0.37314,0.401917,0.159254,0.154348,0.271995,0.172311,0.155622,0.115811,0.167726,0.204683,0.162589,0.158462,0.198897,0.231522,0.149721,0.188869,0.179945,0.177782,0.183905,0.196357,0.202394,0.259299,0.186997,0.0914187,0.255169,0.199041,0.190886,0.178785,0.169778,0.164312,0.208685,0.216001,0.124806,0.181482,0.361574,0.176315,0.156786,0.256309,0.373708,0.197016,0.131389,0.218501,0.198474,0.290205,0.203708,0.297011,0.17892,0.24785,0.21884,0.291165,0.100137,0.167984,0.122969,0.142013,0.231602,0.225048,0.169517,0.288354,0.16946,0.198749,0.287597,0.201457,0.21046,0.176588,0.194324,0.213362,0.270625,0.252291,0.248747,0.262817,0.279245,0.228302,0.269247,0.273255,0,0,0,0,0,0
889.417,0.195283,0.390807,0.405175,0.163002,0.157907,0.255743,0.192797,0.161486,0.113281,0.17844,0.216821,0.165331,0.150365,0.194585,0.225245,0.165417,0.197389,0.197395,0.177676,0.157402,0.181879,0.174088,0.27081,0.213394,0.0911322,0.251145,0.204809,0.203704,0.206058,0.167799,0.176119,0.20676,0.180655,0.120972,0.190396,0.355177,0.17594,0.135161,0.256888,0.353945,0.201708,0.130764,0.206478,0.205246,0.314388,0.195631,0.250414,0.164906,0.246605,0.195033,0.291138,0.120775,0.162169,0.142829,0.14542,0.220437,0.205259,0.172278,0.263345,0.175562,0.204871,0.27933,0.204871,0.202436,0.188368,0.213959,0.228848,0.259272,0.262164,0.242339,0.274876,0.25551,0.241069,0.239396,0.265292,0,0,0,0,0,0
891.652,0.169139,0.401014,0.385055,0.169062,0.16063,0.235417,0.174986,0.17575,0.132018,0.178441,0.196867,0.157069,0.161317,0.208993,0.213833,0.163911,0.189324,0.181928,0.166732,0.161043,0.172884,0.157476,0.255369,0.199754,0.0933178,0.250341,0.208295,0.218204,0.218791,0.182261,0.153898,0.198328,0.20187,0.118877,0.190111,0.35381,0.18346,0.16489,0.285624,0.381393,0.187119,0.135865,0.209055,0.209158,0.294772,0.196912,0.293621,0.174971,0.233292,0.21995,0.276828,0.101834,0.164455,0.134549,0.139238,0.226574,0.217312,0.182967,0.276744,0.166561,0.199103,0.287514,0.20489,0.225422,0.204082,0.210188,0.241594,0.250129,0.246647,0.242561,0.276465,0.265792,0.224251,0.263871,0.259993,0,0,0,0,0,0
893.886,0.191037,0.400163,0.384911,0.178848,0.165821,0.239936,0.198657,0.17431,0.132221,0.190461,0.222728,0.192022,0.172775,0.215891,0.24108,0.146267,0.194046,0.178767,0.167544,0.165103,0.177229,0.187488,0.244657,0.196226,0.0866891,0.263314,0.201794,0.199284,0.207246,0.178194,0.167388,0.189685,0.188796,0.109703,0.207478,0.363897,0.187854,0.159779,0.277654,0.341401,0.195188,0.121799,0.224868,0.21955,0.29744,0.202282,0.274692,0.162141,0.272768,0.218577,0.297396,0.110517,0.161306,0.107995,0.152055,0.217588,0.22002,0.166819,0.294463,0.1595,0.1985,0.278941,0.209465,0.201648,0.21355,0.246658,0.208791,0.249152,0.239383,0.258127,0.261203,0.2604,0.242182,0.270017,0.255681,0,0,0,0,0,0
896.121,0.199402,0.390118,0.395,0.169547,0.15869,0.246597,0.186313,0.177162,0.140944,0.188491,0.219317,0.174602,0.135465,0.193223,0.261222,0.185929,0.210868,0.197076,0.173195,0.181583,0.20266,0.182119,0.289119,0.221699,0.0895619,0.260576,0.217861,0.20088,0.226927,0.190953,0.164355,0.188021,0.208251,0.146875,0.179553,0.378722,0.175084,0.156453,0.294361,0.37341,0.169933,0.118579,0.220384,0.217368,0.312365,0.180773,0.272722,0.147017,0.25851,0.213218,0.286458,0.122645,0.165202,0.147646,0.168077,0.207731,0.232486,0.171389,0.269677,0.180781,0.204979,0.288997,0.200137,0.202901,0.23134,0.192018,0.226628,0.259327,0.258866,0.258663,0.289049,0.262002,0.221657,0.261198,0.271353,0,0,0,0,0,0
898.355,0.176772,0.370917,0.412739,0.170435,0.147143,0.259847,0.195894,0.178991,0.124572,0.179308,0.18978,0.179909,0.150922,0.229992,0.263021,0.145814,0.205786,0.171878,0.157994,0.169523,0.197498,0.168721,0.273619,0.192754,0.0911198,0.255883,0.182749,0.192727,0.211677,0.176772,0.162813,0.187839,0.189464,0.121468,0.158293,0.356656,0.185639,0.135678,0.257216,0.348486,0.188686,0.119905,0.223455,0.215926,0.272007,0.17205,0.259659,0.165838,0.252115,0.188445,0.284595,0.112896,0.160148,0.14791,0.15874,0.215896,0.218076,0.180606,0.268412,0.15374,0.195085,0.289446,0.21349,0.199783,0.195966,0.208088,0.204821,0.225336,0.248305,0.253949,0.248434,0.23012,0.26515,0.244581,0.252335,0,0,0,0,0,0
900.589,0.17848,0.366313,0.421884,0.18533,0.163967,0.257832,0.193111,0.150695,0.129971,0.18511,0.240963,0.165386,0.165915,0.187357,0.265919,0.1618,0.182363,0.190348,0.167095,0.173273,0.200035,0.183761,0.257896,0.218333,0.0843369,0.231482,0.186911,0.18827,0.205019,0.176519,0.169667,0.195906,0.197995,0.116271,0.19471,0.324582,0.193119,0.164012,0.276471,0.366698,0.188492,0.142573,0.223748,0.18131,0.291197,0.188666,0.269351,0.135331,0.259148,0.209195,0.271056,0.0991108,0.173816,0.125691,0.1319,0.193921,0.204956,0.196307,0.255785,0.186515,0.180033,0.262042,0.196911,0.212052,0.186351,0.204046,0.207404,0.24035,0.25644,0.238744,0.299518,0.25683,0.229051,0.259879,0.267552,0,0,0,0,0,0
902.824,0.199527,0.367639,0.384751,0.180147,0.146562,0.234273,0.195844,0.162021,0.130989,0.212078,0.223653,0.170128,0.175559,0.208102,0.243103,0.17508,0.173601,0.194052,0.157886,0.158489,0.178581,0.186146,0.268342,0.201186,0.0678804,0.230668,0.185279,0.179958,0.222797,0.141932,0.148646,0.18921,0.204059,0.122946,0.186301,0.354995,0.160242,0.1629,0.279051,0.329771,0.193532,0.115998,0.224724,0.200254,0.30381,0.170866,0.254938,0.168673,0.259148,0.213067,0.260736,0.114866,0.143833,0.134626,0.151477,0.2065,0.198493,0.191932,0.274143,0.168258,0.207597,0.287111,0.189458,0.207143,0.188367,0.190628,0.201982,0.238871,0.252188,0.267698,0.258841,0.219153,0.259982,0.242583,0.25383,0,0,0,0,0,0
905.058,0.179232,0.374835,0.373849,0.18279,0.161124,0.261727,0.196381,0.180307,0.136255,0.195747,0.206061,0.179826,0.156175,0.183661,0.234065,0.164066,0.211945,0.189655,0.167682,0.171999,0.195963,0.205764,0.26522,0.203675,0.101305,0.255509,0.176447,0.183335,0.18669,0.17144,0.17915,0.188407,0.183513,0.114707,0.200225,0.350149,0.167505,0.161997,0.276936,0.356325,0.194701,0.112373,0.218092,0.192907,0.275641,0.200577,0.275227,0.153906,0.249724,0.230051,0.277417,0.120425,0.183358,0.136889,0.143384,0.22491,0.23072,0.173669,0.262094,0.173,0.227469,0.261101,0.204139,0.244671,0.179966,0.184167,0.225299,0.278963,0.239403,0.250855,0.263686,0.247908,0.252111,0.239433,0.266629,0,0,0,0,0,0
907.293,0.215925,0.380936,0.378308,0.151015,0.169443,0.238969,0.179831,0.178822,0.122807,0.176023,0.199631,0.177537,0.157865,0.204251,0.219723,0.160887,0.225376,0.206818,0.183829,0.169356,0.191753,0.172057,0.266178,0.23035,0.0973779,0.248935,0.205471,0.19684,0.213037,0.163002,0.168248,0.191091,0.212733,0.137943,0.189602,0.339662,0.169634,0.166221,0.268771,0.34699,0.198785,0.118097,0.221409,0.200272,0.324729,0.181801,0.273807,0.158768,0.25752,0.227686,0.262685,0.092276,0.163995,0.12978,0.150087,0.24834,0.217974,0.196731,0.222142,0.166332,0.188657,0.297981,0.186629,0.19957,0.172003,0.202684,0.184632,0.255732,0.238087,0.260904,0.258254,0.265041,0.220507,0.26024,0.265394,0,0,0,0,0,0
909.527,0.187172,0.389976,0.417167,0.159301,0.16736,0.249263,0.186674,0.166263,0.113977,0.168854,0.213514,0.16507,0.161659,0.214777,0.239514,0.177728,0.176784,0.196916,0.148717,0.191451,0.204399,0.189697,0.256492,0.198262,0.0882077,0.247651,0.184435,0.190743,0.2041,0.172113,0.177489,0.194237,0.185503,0.139956,0.206939,0.353859,0.185282,0.16717,0.284297,0.372582,0.193937,0.133174,0.191916,0.218395,0.289152,0.186028,0.269572,0.169961,0.239362,0.200223,0.267682,0.102383,0.160986,0.140082,0.15618,0.230185,0.203204,0.165768,0.262688,0.188695,0.188,0.262105,0.190089,0.224398,0.194376,0.213448,0.238968,0.272371,0.215433,0.252848,0.283894,0.253145,0.250624,0.24761,0.258871,0,0,0,0,0,0
911.761,0.18354,0.407792,0.41619,0.169912,0.176169,0.264321,0.226018,0.168021,0.15374,0.160624,0.221005,0.188159,0.198726,0.215883,0.258498,0.153296,0.209953,0.213404,0.171141,0.150041,0.185193,0.18289,0.260308,0.217592,0.0845249,0.261547,0.17744,0.226321,0.207,0.18354,0.147879,0.212714,0.204066,0.133958,0.193132,0.35063,0.163193,0.170629,0.291656,0.350238,0.180281,0.139068,0.229035,0.227268,0.270774,0.210524,0.265401,0.16905,0.274339,0.215415,0.271524,0.0998868,0.131269,0.156202,0.123651,0.218297,0.209602,0.176834,0.258267,0.182577,0.203246,0.277557,0.210175,0.227551,0.208844,0.213371,0.223219,0.244999,0.250731,0.279637,0.284712,0.236416,0.249435,0.23336,0.290859,0,0,0,0,0,0
913.996,0.160939,0.390998,0.400981,0.179322,0.140155,0.260793,0.200498,0.170566,0.145728,0.184437,0.198693,0.209064,0.174122,0.184334,0.243763,0.132689,0.205825,0.207411,0.15995,0.172218,0.215055,0.172486,0.257866,0.203051,0.0733694,0.270832,0.196224,0.192092,0.193987,0.17514,0.140853,0.200106,0.20448,0.13174,0.19294,0.36785,0.180397,0.154484,0.299914,0.385449,0.186137,0.107979,0.21839,0.205153,0.296991,0.234759,0.27294,0.153839,0.248099,0.21622,0.273783,0.124914,0.169758,0.128272,0.150247,0.191281,0.242799,0.201627,0.267895,0.174916,0.224866,0.274891,0.21578,0.198436,0.190518,0.172124,0.2149,0.255678,0.244542,0.23162,0.276693,0.258516,0.245375,0.262471,0.248033,0,0,0,0,0,0
916.23,0.185517,0.365619,0.391868,0.149052,0.183641,0.250205,0.199392,0.159029,0.121958,0.200011,0.2429,0.159757,0.145233,0.222832,0.228282,0.158922,0.208822,0.215839,0.188645,0.178839,0.167325,0.195919,0.254624,0.225057,0.0824519,0.262401,0.234762,0.195001,0.218395,0.162327,0.166287,0.208963,0.184797,0.126426,0.17049,0.359815,0.180865,0.156785,0.290278,0.358458,0.194061,0.132729,0.222353,0.195452,0.304148,0.202867,0.276769,0.162327,0.274635,0.236171,0.277308,0.087076,0.170537,0.13255,0.162752,0.243172,0.217605,0.183936,0.319895,0.155463,0.209916,0.301692,0.214686,0.226684,0.18434,0.210456,0.193265,0.301455,0.264746,0.273299,0.266009,0.257627,0.245763,0.2513,0.278248,0,0,0,0,0,0
918.465,0.171315,0.363309,0.391629,0.181382,0.1798,0.276408,0.181192,0.160107,0.124954,0.199001,0.220071,0.189482,0.164887,0.198779,0.239972,0.157339,0.199201,0.201128,0.149117,0.166915,0.215829,0.175605,0.275761,0.208872,0.0904164,0.246716,0.206017,0.221653,0.212095,0.159418,0.173064,0.210897,0.189705,0.146161,0.190779,0.356825,0.174007,0.145068,0.307842,0.362303,0.197443,0.126535,0.231868,0.200817,0.291105,0.183712,0.285126,0.171315,0.283147,0.200769,0.28077,0.10505,0.181301,0.140555,0.156997,0.227771,0.212912,0.182307,0.268515,0.168884,0.178134,0.285046,0.166715,0.196606,0.209733,0.223024,0.209381,0.261746,0.209053,0.261989,0.268614,0.27691,0.257021,0.287292,0.2348,0,0,0,0,0,0
920.699,0.210945,0.404321,0.380007,0.163129,0.174128,0.244347,0.196755,0.161012,0.129001,0.164835,0.22704,0.182749,0.156686,0.208329,0.261134,0.145775,0.207098,0.184442,0.169021,0.159674,0.184927,0.198334,0.265933,0.210666,0.069516,0.235963,0.193156,0.193403,0.20448,0.153415,0.181895,0.236484,0.184487,0.136712,0.195286,0.344196,0.180686,0.174899,0.272406,0.383881,0.190603,0.118329,0.217073,0.188054,0.301895,0.194239,0.301439,0.160606,0.270152,0.214133,0.297121,0.12592,0.160823,0.116742,0.168697,0.242451,0.212843,0.210947,0.304378,0.172949,0.173786,0.277507,0.206226,0.231003,0.222343,0.204417,0.225804,0.229605,0.215812,0.263428,0.255215,0.233465,0.219048,0.251478,0.240236,0,0,0,0,0,0
